Claim Number,city,state
0105085M,Houston,TX
2015042922213,Houston,TX
2012051193866,Houston,TX
2005021776351,Houston,TX
0417074L,Houston,TX
2005033180825,Houston,TX
2006012500332,Houston,TX
2008010337180,Houston,TX
2009040957263,Houston,TX
0105337M,Houston,TX
2004102065379,Houston,TX
2005040481401,Houston,TX
2007050124807,Houston,TX
2014100317347,Houston,TX
2012111598719,Houston,TX
2010050371429,Houston,TX
0114383M,Houston,TX
0418000L,Houston,TX
0609070L,Houston,TX
2005040681723,Houston,TX
2006102014280,Houston,TX
2004122770841,Houston,TX
2005032279090,Houston,TX
2004061455661,Houston,TX
2005112596410,Houston,TX
2006032103474,Houston,TX
2013083006411,Houston,TX
2007052925929,Houston,TX
2011071485197,Houston,TX
2004061555864,Houston,TX
0717051M,Houston,TX
2005040581596,Houston,TX
2007011018594,Houston,TX
2005100694211,Houston,TX
2004070758714,Houston,TX
2005021876493,Houston,TX
2013011499981,Houston,TX
2004052453241,Houston,TX
2005020275409,Houston,TX
2006100513674,Houston,TX
2005121397695,Houston,TX
2008061845883,Houston,TX
2005090692178,Houston,TX
2005102195024,Houston,TX
2007081530340,Houston,TX
0105583M,Houston,TX
2012011190137,Houston,TX
2005072989858,Houston,TX
26157,Houston,TX
2005012274015,Houston,TX
0603117L,Houston,TX
2005051784813,Houston,TX
0325091L,Houston,TX
2005120596971,Houston,TX
2006101213927,Houston,TX
0905056M,Houston,TX
2005061786535,Houston,TX
0527051L,Houston,TX
0115089M,Houston,TX
2005012674435,Houston,TX
2005062086642,Houston,TX
2005122098140,Houston,TX
2006070709144,Houston,TX
0915098M,Houston,TX
0202116M,Houston,TX
2005010372242,Houston,TX
2005020175134,Houston,TX
2005060685828,Houston,TX
2005122198179,Houston,TX
2005032880113,Houston,TX
2004110866640,Houston,TX
2009011354424,Houston,TX
2013013000696,Houston,TX
2007072028745,Houston,TX
0411032L,Houston,TX
0715024M,Houston,TX
1022330M,Houston,TX
2006051005837,Houston,TX
2015070623654,Houston,TX
2004120468488,Houston,TX
2004051351797,Houston,TX
2004122069577,Houston,TX
0422068L,Houston,TX
2006030702658,Houston,TX
2005082591419,Houston,TX
2006041704669,Houston,TX
2004120968942,Houston,TX
2013012300119,Houston,TX
2006080110299,Houston,TX
2015041021874,Houston,TX
2004050350387,Houston,TX
2004062256787,Houston,TX
2005100393632,Houston,TX
2008082248960,Houston,TX
2004090862388,Houston,TX
0318044L,Houston,TX
0714019M,Houston,TX
0911049M,Houston,TX
0711025M,Houston,TX
2013010999751,Houston,TX
2005090692117,Houston,TX
2011062184503,Houston,TX
2004092063160,Houston,TX
2009031456241,Houston,TX
2016010628147,Houston,TX
2012112998935,Houston,TX
0311142L,Houston,TX
2005012774571,Houston,TX
2005051184487,Houston,TX
2009052059119,Houston,TX
2005020175172,Houston,TX
2005040681742,Houston,TX
2005051884926,Houston,TX
2005021176007,Houston,TX
2005032980352,Houston,TX
2005013175101,Houston,TX
0618026L,Houston,TX
2005031277849,Houston,TX
2008041642598,Houston,TX
2008072147172,Houston,TX
2015081024752,Houston,TX
2009011554610,Houston,TX
2005012674442,Houston,TX
2009051958991,Houston,TX
2015121027446,Houston,TX
2010111877970,Houston,TX
2013072605469,Houston,TX
2007120536090,Houston,TX
2009121766667,Houston,TX
2005103195407,Houston,TX
2004052553363,Houston,TX
2004102165466,Houston,TX
2005052485374,Houston,TX
2005042583264,Houston,TX
2005112196336,Houston,TX
0205152M,Houston,TX
2015030921072,Houston,TX
2004121469164,Houston,TX
2007030521886,Houston,TX
2007051025241,Houston,TX
2008061245572,Houston,TX
2015092125472,Houston,TX
2008051944457,Houston,TX
0625072M,Houston,TX
2005082591431,Houston,TX
0909230M,Houston,TX
2010022468688,Houston,TX
2007012919732,Houston,TX
2007020520178,Houston,TX
2008110652008,Houston,TX
2005041282361,Houston,TX
2005042183080,Houston,TX
0731141M,Houston,TX
2008020138996,Houston,TX
2004051251496,Houston,TX
2004080360403,Houston,TX
2008111452236,Houston,TX
2004110766620,Houston,TX
2004122069314,Houston,TX
2005082391191,Houston,TX
2007032622935,Houston,TX
2007090531330,Houston,TX
0925212M,Houston,TX
1022376M,Houston,TX
2004122971734,Houston,TX
2005060785935,Houston,TX
2005050283742,Houston,TX
2007041724116,Houston,TX
2015063023579,Houston,TX
2009021155427,Houston,TX
2004122270429,Houston,TX
2004072960169,Houston,TX
2012040392382,Houston,TX
2015032621529,Houston,TX
0903007M,Houston,TX
2014013011307,Houston,TX
2004122270371,Houston,TX
2007110234352,Houston,TX
0619014L,Houston,TX
2004112467772,Houston,TX
2005012774533,Houston,TX
2005032579880,Houston,TX
2005080490068,Houston,TX
0105522M,Houston,TX
2007090431318,Houston,TX
0815021M,Houston,TX
0707016M,Houston,TX
2015072424196,Houston,TX
0515009L,Houston,TX
0806076M,Houston,TX
0905124M,Houston,TX
0905005M,Houston,TX
2013062604761,Houston,TX
2005040481414,Houston,TX
2005041482594,Houston,TX
2006042404984,Houston,TX
1107408M,Houston,TX
2004070858912,Houston,TX
2004072660022,Houston,TX
2006021501592,Houston,TX
0421028L,Houston,TX
2004123172002,Houston,TX
2011050583265,Houston,TX
2012060494493,Houston,TX
2013060503981,Houston,TX
2014071015086,Houston,TX
2015040321753,Houston,TX
2006101213942,Houston,TX
2006100513663,Houston,TX
2013012700469,Houston,TX
0114347M,Houston,TX
2004112767864,Houston,TX
1016218M,Houston,TX
2004062056397,Houston,TX
2005032980314,Houston,TX
2005070688357,Houston,TX
2006011299482,Houston,TX
2004060254279,Houston,TX
2004122971652,Houston,TX
2007021621143,Houston,TX
2013013000650,Houston,TX
2014080415651,Houston,TX
2010101676998,Houston,TX
2005062987686,Houston,TX
2005032179017,Houston,TX
2007113035767,Houston,TX
2014070915048,Houston,TX
2007071028019,Houston,TX
2015040121672,Houston,TX
2004082761480,Houston,TX
0529055L,Houston,TX
2015080624639,Houston,TX
2004102065390,Houston,TX
2005100694251,Houston,TX
2008052844859,Houston,TX
2015092325575,Houston,TX
2004091663094,Houston,TX
2004122871125,Houston,TX
2014101517654,Houston,TX
2004070658554,Houston,TX
2004091362658,Houston,TX
2005042583325,Houston,TX
2005032579821,Houston,TX
2005013175100,Houston,TX
2013080905785,Houston,TX
0226532M,Houston,TX
2004080560619,Houston,TX
2004051151192,Houston,TX
2009092163869,Houston,TX
2005062887438,Houston,TX
2005041882718,Houston,TX
1117437M,Houston,TX
0908004M,Houston,TX
1022308M,Houston,TX
1205711M,Houston,TX
2004071459262,Houston,TX
2004080360409,Houston,TX
2006021001369,Houston,TX
0313043L,Houston,TX
2004120768761,Houston,TX
2004091062595,Houston,TX
2005062086614,Houston,TX
2005031478142,Houston,TX
2015120827390,Houston,TX
2004103065947,Houston,TX
2005011173485,Houston,TX
0225077L,Houston,TX
1006145M,Houston,TX
1002012M,Houston,TX
2010081274737,Houston,TX
2005040181057,Houston,TX
2004070658574,Houston,TX
0422040L,Houston,TX
2005032980243,Houston,TX
2005070588147,Houston,TX
2010101877053,Houston,TX
2013061904504,Houston,TX
2006062808678,Houston,TX
2007070227700,Houston,TX
1009025M,Houston,TX
2004062256829,Houston,TX
2009031356208,Houston,TX
2004100564452,Houston,TX
2005030777143,Houston,TX
2006121417093,Houston,TX
2014021911787,Houston,TX
2005040881985,Houston,TX
0708114M,Houston,TX
2015102826361,Houston,TX
1217549M,Houston,TX
2011071585267,Houston,TX
2004111266894,Houston,TX
2004061055409,Houston,TX
0610207L,Houston,TX
2010102077107,Houston,TX
2004120768809,Houston,TX
2009042157830,Houston,TX
0304000L,Houston,TX
2004102765687,Houston,TX
2005022476788,Houston,TX
0202163M,Houston,TX
2005050383867,Houston,TX
2005061386286,Houston,TX
2005071488866,Houston,TX
2009020855341,Houston,TX
2004100764829,Houston,TX
2004051752555,Houston,TX
2006110215050,Houston,TX
2007122036734,Houston,TX
2005022876851,Houston,TX
0202198M,Houston,TX
0210031M,Houston,TX
19750,Houston,TX
2004090962493,Houston,TX
0202211M,Houston,TX
2009072161515,Houston,TX
2006091512593,Houston,TX
0909253M,Houston,TX
0114453M,Houston,TX
0212057M,Houston,TX
2004062957756,Houston,TX
2005011073346,Houston,TX
2007082130626,Houston,TX
2009050658399,Houston,TX
2012042493135,Houston,TX
2015110326517,Houston,TX
2005091992706,Houston,TX
0605001L,Houston,TX
2005031578308,Houston,TX
2006112115902,Houston,TX
2010060472379,Houston,TX
2006042004857,Houston,TX
2004072960197,Houston,TX
2006111715748,Houston,TX
0212335M,Houston,TX
2012102698175,Houston,TX
0729001M,Houston,TX
2005071889172,Houston,TX
2015062423412,Houston,TX
2008040942207,Houston,TX
2005072189420,Houston,TX
1003034M,Houston,TX
2009043058154,Houston,TX
2005072289483,Houston,TX
0129128M,Houston,TX
2005072789734,Houston,TX
2012011890234,Houston,TX
2008080147881,Houston,TX
2006091912886,Houston,TX
0915053M,Houston,TX
2005012574164,Houston,TX
0808079M,Houston,TX
2005040581441,Houston,TX
2008102351447,Houston,TX
2006032003352,Houston,TX
2009070760892,Houston,TX
2004120368420,Houston,TX
2005030877303,Houston,TX
2009080462179,Houston,TX
2012100997480,Houston,TX
2004100564427,Houston,TX
2004120768799,Houston,TX
2008080548050,Houston,TX
2005020375520,Houston,TX
2005031778687,Houston,TX
2012032291976,Houston,TX
2005072189397,Houston,TX
2005092093007,Houston,TX
0326076L,Houston,TX
2012090596536,Houston,TX
2007042624512,Houston,TX
2009050658384,Houston,TX
2008091049746,Houston,TX
2005013175004,Houston,TX
2012012590418,Houston,TX
2008081848714,Houston,TX
2004082561335,Houston,TX
2009051158520,Houston,TX
2013091606969,Houston,TX
2012091896966,Houston,TX
2011051683468,Houston,TX
2015120427317,Houston,TX
2011033181606,Houston,TX
2013103008403,Houston,TX
2005052485410,Houston,TX
2010070773453,Houston,TX
2004080560725,Houston,TX
2009082763054,Houston,TX
2008092550461,Houston,TX
2004050650609,Houston,TX
2005070688314,Houston,TX
2008081148356,Houston,TX
2009011554609,Houston,TX
0107212M,Houston,TX
2005010472707,Houston,TX
0806122M,Houston,TX
2010071373594,Houston,TX
2005060986092,Houston,TX
2008070146465,Houston,TX
2006092513177,Houston,TX
2015092225515,Houston,TX
2005040681762,Houston,TX
1006031M,Houston,TX
0721046M,Houston,TX
2005120897265,Houston,TX
2007080329599,Houston,TX
2005032279196,Houston,TX
2006060907700,Houston,TX
2005081590560,Houston,TX
2005030777103,Houston,TX
2009122466785,Houston,TX
2005010572755,Houston,TX
2004122871201,Houston,TX
2005030877209,Houston,TX
2015102926395,Houston,TX
2007121236472,Houston,TX
2004122169832,Houston,TX
2004122169993,Houston,TX
2005041382376,Houston,TX
2010122879122,Houston,TX
2010030569127,Houston,TX
2011031581226,Houston,TX
2011063084888,Houston,TX
2011092787182,Houston,TX
2012022891337,Houston,TX
2014021111639,Houston,TX
2014040813064,Houston,TX
2014111018279,Houston,TX
2015012820245,Houston,TX
2015020520422,Houston,TX
2015021820649,Houston,TX
2015110526603,Houston,TX
2015080324456,Houston,TX
2011070685037,Houston,TX
2012091896946,Houston,TX
2013092407297,Houston,TX
2014053014300,Houston,TX
2013032202705,Houston,TX
2010032670129,Houston,TX
2010081374852,Houston,TX
2011042182849,Houston,TX
2010012167730,Houston,TX
2010032570036,Houston,TX
2010052172053,Houston,TX
2010072974187,Houston,TX
2010081374888,Houston,TX
2010092676430,Houston,TX
2011011279485,Houston,TX
2011060684059,Houston,TX
2012050893708,Houston,TX
2013062504685,Houston,TX
2014012110979,Houston,TX
2014050613735,Houston,TX
2014060214336,Houston,TX
2014062014773,Houston,TX
2015081724911,Houston,TX
2015100525899,Houston,TX
2011030981027,Houston,TX
2010121378719,Houston,TX
2010051471818,Houston,TX
1022232M,Houston,TX
2010020168101,Houston,TX
2010050471477,Houston,TX
2010051171690,Houston,TX
2010091976180,Houston,TX
2012071895482,Houston,TX
2013061104226,Houston,TX
2014021011589,Houston,TX
2014082916318,Houston,TX
2015081124801,Houston,TX
2015080524587,Houston,TX
2010020368256,Houston,TX
2010051471798,Houston,TX
2010121478759,Houston,TX
2011030380831,Houston,TX
2011111488915,Houston,TX
2012031491687,Houston,TX
2013022001694,Houston,TX
2013022101880,Houston,TX
2014052214136,Houston,TX
2015090825279,Houston,TX
2010100776774,Houston,TX
2011041482519,Houston,TX
2011120189303,Houston,TX
2012011990259,Houston,TX
2013070104961,Houston,TX
2013091006744,Houston,TX
2015110326509,Houston,TX
2011010679199,Houston,TX
2014032112654,Houston,TX
2013011099870,Houston,TX
2010090175558,Houston,TX
2010102577335,Houston,TX
2011021680257,Houston,TX
2011031581250,Houston,TX
2012010389930,Houston,TX
2012091896949,Houston,TX
2013013100770,Houston,TX
2013082106144,Houston,TX
2014021911749,Houston,TX
2014030712254,Houston,TX
2014051513967,Houston,TX
2015100225861,Houston,TX
2010080574577,Houston,TX
2011010879289,Houston,TX
2011052383651,Houston,TX
2012022991387,Houston,TX
2014011310798,Houston,TX
2013010999674,Houston,TX
2015021120535,Houston,TX
2004123071936,Houston,TX
2010031269508,Houston,TX
2010040770509,Houston,TX
2010051371736,Houston,TX
2010122879123,Houston,TX
2011031081077,Houston,TX
2011033181615,Houston,TX
2011041282120,Houston,TX
2011090886783,Houston,TX
2011101487889,Houston,TX
2011111689080,Houston,TX
2011121289524,Houston,TX
2012111498670,Houston,TX
2013010399481,Houston,TX
2013011099849,Houston,TX
2013052003750,Houston,TX
2013062604796,Houston,TX
2013061704417,Houston,TX
2013082006091,Houston,TX
2013110808990,Houston,TX
2014012311072,Houston,TX
2014051613990,Houston,TX
2014052114120,Houston,TX
2014060914488,Houston,TX
2014061614645,Houston,TX
2015081024738,Houston,TX
2010112378096,Houston,TX
2012082696186,Houston,TX
2010072574046,Houston,TX
2011071485216,Houston,TX
2011100487375,Houston,TX
2013022001688,Houston,TX
2014092316910,Houston,TX
2015071323744,Houston,TX
2010073074222,Houston,TX
2011011979634,Houston,TX
2012020990859,Houston,TX
2012052594272,Houston,TX
2013020801232,Houston,TX
2013021901549,Houston,TX
2014012411112,Houston,TX
2015070623657,Houston,TX
2012022391272,Houston,TX
2015010519582,Houston,TX
2011063084836,Houston,TX
2012100197273,Houston,TX
2014060314378,Houston,TX
2010011467546,Houston,TX
2010032670097,Houston,TX
2010071573700,Houston,TX
2010091976184,Houston,TX
2011010779223,Houston,TX
2011071185088,Houston,TX
2012052394195,Houston,TX
2013120409802,Houston,TX
2014030612221,Houston,TX
2010042070966,Houston,TX
2012032892210,Houston,TX
2012032892185,Houston,TX
2012110498322,Houston,TX
2012110598347,Houston,TX
2012121399275,Houston,TX
2012102097804,Houston,TX
2013092407313,Houston,TX
2013110108569,Houston,TX
2015042822146,Houston,TX
2011092287095,Houston,TX
2013111109084,Houston,TX
2013123110349,Houston,TX
2006051506348,Houston,TX
2015123128040,Houston,TX
2012110998510,Houston,TX
2013102507891,Houston,TX
2014122419388,Houston,TX
2014120518923,Houston,TX
2015071323756,Houston,TX
2012060594536,Houston,TX
2009100964489,Houston,TX
2010031869719,Houston,TX
2010093076528,Houston,TX
2010080574507,Houston,TX
2011060684062,Houston,TX
2013111309272,Houston,TX
2013110408650,Houston,TX
2014021811734,Houston,TX
2014072215313,Houston,TX
2014121219170,Houston,TX
2015111626906,Houston,TX
2015081724901,Houston,TX
2015120927436,Houston,TX
2015120927443,Houston,TX
2013110508669,Houston,TX
2004110766611,Houston,TX
2015102726303,Houston,TX
2015072724256,Houston,TX
2004062256781,Houston,TX
2015122127746,Houston,TX
2007040223346,Houston,TX
2012071295344,Houston,TX
2014040112880,Houston,TX
2014062614910,Houston,TX
2015102626255,Houston,TX
2015121427539,Houston,TX
2004060754873,Houston,TX
0203166M,Houston,TX
2013083006444,Houston,TX
1022053M,Houston,TX
2005061486361,Houston,TX
2005081790770,Houston,TX
2005091992695,Houston,TX
2008062746301,Houston,TX
2010091776119,Houston,TX
2011030280805,Houston,TX
2013072405395,Houston,TX
2013110308631,Houston,TX
2014010710570,Houston,TX
2005033180813,Houston,TX
2014100317350,Houston,TX
2015110626617,Houston,TX
2010022768797,Houston,TX
2013032002655,Houston,TX
2015122427862,Houston,TX
2015071323735,Houston,TX
2012121999323,Houston,TX
2013020100861,Houston,TX
2013043003418,Houston,TX
2013072605485,Houston,TX
2013102407845,Houston,TX
2014072315346,Houston,TX
2014112518605,Houston,TX
2014101617751,Houston,TX
2014120418875,Houston,TX
2014120919055,Houston,TX
2015020420382,Houston,TX
2009060159663,Worcester,MA
2011040181702,Worcester,MA
2009031256154,Worcester,MA
2010091776117,Worcester,MA
2010070173304,Worcester,MA
2015060922985,Worcester,MA
2014040312931,Worcester,MA
2010042171023,Worcester,MA
2010031369561,Worcester,MA
2010073074223,Worcester,MA
2010102577350,Worcester,MA
2014111718387,Worcester,MA
2011051683467,Worcester,MA
2013122710294,Worcester,MA
2009070860956,Wrangell,AK
2007112635394,Wrangell,AK
2005081790767,Wrangell,AK
2005040481396,Wrangell,AK
2011042182852,Wrangell,AK
2009100164241,Wrangell,AK
2007061426880,Wrangell,AK
2010082675350,Wrangell,AK
2009072361690,Wrangell,AK
2011081986312,Wrangell,AK
2015081024741,Wrangell,AK
2007052925938,Yakutat,AK
2006112916356,Yakutat,AK
2005111896261,Yakutat,AK
2010102177141,Yakutat,AK
2006072710155,Yakutat,AK
2005092092951,Yakutat,AK
2005100594007,Yakutat,AK
1106136M,Yakutat,AK
2005090692140,Yakutat,AK
2005033180715,Yakutat,AK
1117242M,Yakutat,AK
2007072529051,Yakutat,AK
2012011990240,Yakutat,AK
2015120727346,Yakutat,AK
2014090216350,Yakutat,AK
2007013019843,Steamboat Springs,CO
2009022055687,Steamboat Springs,CO
0223147M,Steamboat Springs,CO
2008012838701,Steamboat Springs,CO
2008012538557,Steamboat Springs,CO
2009022055691,Steamboat Springs,CO
2008040942240,Steamboat Springs,CO
2006121817361,Steamboat Springs,CO
2009040857225,Steamboat Springs,CO
2008021939736,Steamboat Springs,CO
2005071188622,Steamboat Springs,CO
2004070858843,Steamboat Springs,CO
2008011738102,Steamboat Springs,CO
2006030902882,Steamboat Springs,CO
2007021220696,Steamboat Springs,CO
2007022321435,Steamboat Springs,CO
2009031356202,Steamboat Springs,CO
2007072028803,Steamboat Springs,CO
2006051105956,Steamboat Springs,CO
2005032279364,Steamboat Springs,CO
2005012774575,Steamboat Springs,CO
2008012938726,Steamboat Springs,CO
2008042543399,Steamboat Springs,CO
2007040623597,Steamboat Springs,CO
2009032556846,Steamboat Springs,CO
0318127L,Steamboat Springs,CO
2007030521869,Steamboat Springs,CO
2006122918199,Steamboat Springs,CO
2008041642615,Steamboat Springs,CO
2007021621010,Steamboat Springs,CO
2009032056658,Steamboat Springs,CO
2006041004274,Steamboat Springs,CO
2009031356210,Steamboat Springs,CO
2007011018595,Steamboat Springs,CO
2009031656272,Steamboat Springs,CO
2009032556848,Steamboat Springs,CO
2010012868021,Steamboat Springs,CO
2007010418308,Steamboat Springs,CO
2005032479780,Steamboat Springs,CO
2007030822013,Steamboat Springs,CO
2009031055986,Steamboat Springs,CO
2005032379585,Steamboat Springs,CO
2007071928613,Steamboat Springs,CO
2006020200830,Steamboat Springs,CO
2012041092712,Steamboat Springs,CO
2009021355568,Steamboat Springs,CO
2006010598889,Steamboat Springs,CO
2009021255469,Steamboat Springs,CO
2006041404551,Steamboat Springs,CO
2009042958097,Steamboat Springs,CO
2004100764798,Steamboat Springs,CO
2008040842054,Steamboat Springs,CO
2007012419399,Steamboat Springs,CO
2006011399569,Steamboat Springs,CO
2008091649987,Steamboat Springs,CO
2006012099912,Steamboat Springs,CO
2010030969270,Steamboat Springs,CO
2007020520219,Steamboat Springs,CO
2007011018596,Steamboat Springs,CO
2007082430801,Steamboat Springs,CO
2010091275907,Steamboat Springs,CO
2006071909728,Steamboat Springs,CO
2008022640221,Steamboat Springs,CO
2006013100654,Steamboat Springs,CO
2007021621023,Steamboat Springs,CO
2007022121260,Steamboat Springs,CO
2007031522335,Steamboat Springs,CO
2007032322824,Steamboat Springs,CO
2012040292323,Steamboat Springs,CO
2010032269806,Steamboat Springs,CO
2012051593944,Steamboat Springs,CO
2015020420385,Steamboat Springs,CO
2012042693275,Steamboat Springs,CO
2012032792141,Steamboat Springs,CO
2015030621051,Steamboat Springs,CO
2013111109081,Steamboat Springs,CO
2008092450330,West Yellowstone,MT
2011101387800,West Yellowstone,MT
2005030977419,West Yellowstone,MT
2010100476650,West Yellowstone,MT
2011101387799,West Yellowstone,MT
2004122069550,West Yellowstone,MT
2005031277837,West Yellowstone,MT
2012082996367,West Yellowstone,MT
2004120168228,West Yellowstone,MT
2011090186641,Cody,WY
2007040623604,Cody,WY
2011033181642,Cody,WY
2006022201884,Cody,WY
2013011099827,Cody,WY
2007022221320,Cody,WY
2010071673757,Cody,WY
2015062223306,Cody,WY
2014061814714,Cody,WY
2011090886790,Cody,WY
2011121389597,Cody,WY
2013110308627,Cody,WY
2007071728539,Vienna,OH
2008040141627,Vienna,OH
2015022520861,Vienna,OH
2012101597562,Vienna,OH
2011060283956,Vienna,OH
2008060545295,Vienna,OH
2006060807621,Vienna,OH
2011022380386,Vienna,OH
2007041624017,Vienna,OH
2007041824218,Vienna,OH
2015080424556,Vienna,OH
2010071473678,Vienna,OH
2012071095152,Vienna,OH
2014051613981,Vienna,OH
2014040412975,Vienna,OH
2015072023983,Vienna,OH
2014012311083,Vienna,OH
2014022611999,Vienna,OH
2014071615186,Vienna,OH
2014101517649,Vienna,OH
2014032712779,Vienna,OH
2014082016058,Vienna,OH
2014050913822,Vienna,OH
2014120118768,Vienna,OH
2014031212415,Yuma,AZ
2015042122048,Yuma,AZ
2011100387342,Yuma,AZ
2015080324457,Yuma,AZ
2011052383681,Yuma,AZ
2011071485222,Yuma,AZ
2013090406501,Yuma,AZ
2011071585270,Yuma,AZ
2015051322493,Yuma,AZ
2014100217294,Yuma,AZ
2015033121640,Yuma,AZ
2012011190164,Yuma,AZ
2012070395060,Yuma,AZ
2010122279025,Yuma,AZ
2010042371134,Yuma,AZ
2010080374318,Yuma,AZ
2013061204290,Yuma,AZ
2011041582711,Yuma,AZ
2010112278047,Yuma,AZ
2015042722126,Yuma,AZ
2011070184917,Yuma,AZ
2015102126149,Yuma,AZ
2014012211044,Yuma,AZ
2014012911241,Yuma,AZ
2012041692887,Yuma,AZ
2011060183866,Yuma,AZ
2013080905782,Yuma,AZ
2014102317963,Yuma,AZ
2014112818730,Yuma,AZ
2012041092699,Yuma,AZ
2014080215581,Yuma,AZ
2015050122263,Yuma,AZ
2004052653605,,
2004121669173,,
2008102251419,,
2008112552790,,
0725502M,,
2008112552793,,
2008112552797,,
2004052653603,,
2004052653602,,
2009062260455,,
0718501M,,
0718502M,,
15361,,
2004072359942,,
20741,,
0130322M,,
0212401M,,
2009012354850,,
2006012300027,,
2006122818043,,
0202150M,,
1003063M,,
2004052653601,,
1217187M,,
2009061860375,,
1222239M,,
0520008L,,
2009052159285,,
0114501M,,
0604066L,,
0105308M,,
1217646M,,
2007072729223,,
1117068M,,
0226132M,,
0210015M,,
2008053045048,,
2004052653604,,
2005112596500,,
1205534M,,
0107594M,,
0105639M,,
2005040181128,,
0522040L,,
0223153M,,
0127011L,,
1117005M,,
2008110652014,,
0822082M,,
1119028M,,
2008022240004,,
0814121M,,
0925470M,,
0223212M,,
0225019L,,
0409007L,,
0107322M,,
0203497M,,
1030100M,,
0729222M,,
2005051284572,,
2008090249354,,
0731084M,,
1022233M,,
0105444M,,
0120182M,,
2005101194363,,
2009102664741,,
2004060654820,,
2004071359193,,
0805080M,,
2005062887446,,
0506064L,,
2008111852384,,
0829012M,,
1208456M,,
0702023M,,
1022186M,,
0102008L,,
2009092163866,,
1121108M,,
0226571M,,
0305202M,,
0609140L,,
0822014M,,
0203292M,,
0130030M,,
2004080960750,,
0107066M,,
0114089M,,
1022213M,,
0223223M,,
2005030977373,,
0813144M,,
2004060154042,,
2009051558669,,
0202272M,,
2004070158050,,
2006070508919,,
2006102314416,,
0722082M,,
2008061645724,,
2005092393186,,
0107360M,,
2008073047712,,
2008070246503,,
0430052L,,
2005063087949,,
2005040481400,,
0815110M,,
2004051351728,,
0825050M,,
2006032703703,,
0105582M,,
2005050584114,,
1002037M,,
0624016M,,
2006051506323,,
1003007M,,
0203300M,,
0209001M,,
0202053M,,
0422062L,,
0624058M,,
0821019M,,
2007010918517,,
21207,,
2005090792269,,
0617524L,,
21641,,
0114635M,,
2004121369008,,
2006050205630,,
2006062108380,,
2004120268320,,
25060,,
0812087M,,
0909060M,,
2004051151040,,
1119006M,,
2004102065339,,
2007020520179,,
1009030M,,
0205258M,,
0303800N,,
1022082M,,
0505072L,,
1107084M,,
2007050925176,,
2006111315475,,
1022410M,,
2004092163284,,
2004051351821,,
0625053M,,
1021501M,,
2009083163151,,
2009080362137,,
0828050M,,
1106033M,,
2005071288642,,
0701157M,,
1201038M,,
1022177M,,
0826219M,,
0904034M,,
0814075M,,
0908020M,,
2006061407998,,
0509006L,,
0729250M,,
1208221M,,
0729259M,,
1001029M,,
2007033023308,,
2004060754834,,
2004072059841,,
0703045M,,
2004111366904,,
0925274M,,
0604017L,,
1117148M,,
2005092693256,,
1030057M,,
0729049M,,
1119261M,,
0212000L,,
2009081862707,,
2004052153047,,
2005120797248,,
0313027L,,
0819142M,,
0210005L,,
2004122770981,,
2008070246516,,
1016116M,,
1021391M,,
2005071488873,,
1021366M,,
1117290M,,
2006060107142,,
2004061555929,,
0829111M,,
2009082162838,,
2008030440384,,
0925208M,,
0114032M,,
22139,,
1016236M,,
0909820M,,
2006051105931,,
1106047M,,
2004062357098,,
0202421M,,
0702507M,,
0513084L,,
0715111M,,
0610076L,,
0619055L,,
2004122770854,,
2005111496055,,
0925092M,,
1021390M,,
1119127M,,
2004050750736,,
2004122169986,,
2008112552792,,
2008121053272,,
2009031956477,,
0610126L,,
0515005L,,
0911050M,,
0202357M,,
0219505M,,
2007052925941,,
0616017L,,
1222339M,,
2004061455639,,
0618056L,,
1009207M,,
0925165M,,
2008101651231,,
2005020175242,,
0808027M,,
2004062357233,,
2004050750735,,
2004122871278,,
2005010372079,,
1208305M,,
2009090863413,,
2006053107092,,
2004062457309,,
1106164M,,
1022336M,,
2006010699023,,
1022175M,,
0729149M,,
0409036L,,
2008082248987,,
2004052753622,,
0801092M,,
0821028M,,
1009217M,,
2007013019865,,
2004122871328,,
1006189M,,
1217395M,,
2005092092975,,
0124007L,,
1222222M,,
1222363M,,
2008100350752,,
0903142M,,
0422158L,,
2004122169998,,
2004122169829,,
1205217M,,
2005051884920,,
0828022M,,
2008090449436,,
2006121317051,,
1205433M,,
2007020920556,,
1022263M,,
2005060285746,,
0925393M,,
0703038M,,
0815074M,,
1208481M,,
2005033180858,,
2006042004816,,
2007021621018,,
0619051L,,
0107164M,,
2004060454759,,
0806036M,,
1208548M,,
0129228M,,
0908052M,,
0129087M,,
2009021355525,,
0711070M,,
1106091M,,
2004062457248,,
2004051452290,,
2005091492506,,
0624049M,,
1208209M,,
2006092112996,,
0617701L,,
0909094M,,
0203045M,,
0219034M,,
2004062357169,,
2005111496065,,
2007031522338,,
2006010598872,,
2006102414504,,
0721189M,,
2004043050327,,
2004102065311,,
1222156M,,
21875,,
1106087M,,
1217585M,,
2008080648107,,
2009071561237,,
2004062857479,,
1117282M,,
0617690L,,
21064,,
0105513M,,
0925134M,,
1009321M,,
2006080410509,,
021300AL,,
2006081410988,,
0306004L,,
0226494M,,
0814178M,,
2005032279217,,
0129026M,,
2008032741537,,
0826114M,,
0120069M,,
0617113L,,
0714151M,,
2006121417075,,
1030051M,,
2008102251434,,
2004071659545,,
1009285M,,
2009102764784,,
0223281M,,
0520238L,,
0826197M,,
0825013M,,
2004122170029,,
